path,filename,languages,media,date,pid,designType,activityType,groupType
childes/Eng-NA/HSLLD/HV3/RE/brnre3,brnre3,eng,"audio,missing",1991-05-19,11312/c-00035560-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/brtre3,brtre3,eng,"audio,missing",1991-05-01,11312/c-00035561-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/catre3,catre3,eng,"audio,missing",1991-03-27,11312/c-00035562-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/deare3,deare3,eng,"audio,missing",1991-05-15,11312/c-00035563-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/devre3,devre3,eng,"audio,missing",1991-04-20,11312/c-00035564-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/geore3,geore3,eng,"audio,missing",1991-03-16,11312/c-00035565-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/guyre3,guyre3,eng,"audio,missing",1991-03-28,11312/c-00035566-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/jamre3,jamre3,eng,"audio,missing",1991-04-04,11312/c-00035567-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/jeare3,jeare3,eng,"audio,missing",1991-04-17,11312/c-00035568-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/jebre3,jebre3,eng,"audio,missing",1991-06-28,11312/c-00035569-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/jenre3,jenre3,eng,"audio,missing",1991-07-01,11312/c-00035570-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/jerre3,jerre3,eng,"audio,missing",1991-05-09,11312/c-00035571-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/jesre3,jesre3,eng,"audio,missing",1991-04-29,11312/c-00035572-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/joyre3,joyre3,eng,"audio,missing",1991-03-23,11312/c-00035573-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/marre3,marre3,eng,"audio,missing",1991-03-30,11312/c-00035574-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/melre3,melre3,eng,"audio,missing",1991-03-24,11312/c-00035575-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/monre3,monre3,eng,"audio,missing",1991-05-20,11312/c-00035576-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/raure3,raure3,eng,"audio,missing",1991-05-19,11312/c-00035577-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/rilre3,rilre3,eng,"audio,missing",1991-05-08,11312/c-00035578-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/rosre3,rosre3,eng,"audio,missing",1991-04-19,11312/c-00035579-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/sarre3,sarre3,eng,"audio,missing",1991-04-08,11312/c-00035580-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/susre3,susre3,eng,"audio,missing",1991-06-21,11312/c-00035581-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/terre3,terre3,eng,"audio,missing",1991-05-16,11312/c-00035582-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/trere3,trere3,eng,"audio,missing",1991-05-16,11312/c-00035583-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/trire3,trire3,eng,"audio,missing",1991-05-04,11312/c-00035584-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/vicre3,vicre3,eng,"audio,missing",1991-05-04,11312/c-00035585-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/RE/zanre3,zanre3,eng,"audio,missing",1991-06-06,11312/c-00035586-1,long,reading,TD
childes/Eng-NA/HSLLD/HV3/TP/admtp3,admtp3,eng,"audio,missing",1991-03-26,11312/c-00035587-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/aimtp3,aimtp3,eng,"audio,missing",1990-02-23,11312/c-00035588-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/alitp3,alitp3,eng,"audio,missing",1991-06-20,11312/c-00035589-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/alltp3,alltp3,eng,"audio,missing",1990-02-05,11312/c-00035590-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/anatp3,anatp3,eng,"audio,missing",1990-02-27,11312/c-00035591-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/anntp3,anntp3,eng,"audio,missing",1991-04-15,11312/c-00035592-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/aprtp3,aprtp3,eng,"audio,missing",1991-04-27,11312/c-00035593-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/asttp3,asttp3,eng,"audio,missing",1990-01-11,11312/c-00035594-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/bobtp3,bobtp3,eng,"audio,missing",1989-03-23,11312/c-00035595-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/bratp3,bratp3,eng,"audio,missing",1989-11-14,11312/c-00035596-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/britp3,britp3,eng,"audio,missing",,11312/c-00035597-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/brntp3,brntp3,eng,"audio,missing",1991-05-19,11312/c-00035598-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/brttp3,brttp3,eng,"audio,missing",,11312/c-00035599-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/castp3,castp3,eng,"audio,missing",1989-11-22,11312/c-00035600-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/cattp3,cattp3,eng,"audio,missing",1991-03-27,11312/c-00035601-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/clatp3,clatp3,eng,"audio,missing",1990-04-18,11312/c-00035602-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/contp3,contp3,eng,"audio,missing",,11312/c-00035603-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/ctrtp3,ctrtp3,eng,"audio,missing",1989-12-06,11312/c-00035604-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/davtp3,davtp3,eng,"audio,missing",1990-01-31,11312/c-00035605-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/deatp3,deatp3,eng,"audio,missing",1991-05-15,11312/c-00035606-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/devtp3,devtp3,eng,"audio,missing",1991-04-20,11312/c-00035607-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/diatp3,diatp3,eng,"audio,missing",,11312/c-00035608-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/dontp3,dontp3,eng,"audio,missing",,11312/c-00035609-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/ethtp3,ethtp3,eng,"audio,missing",1989-11-27,11312/c-00035610-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/geotp3,geotp3,eng,"audio,missing",1991-03-16,11312/c-00035611-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/guytp3,guytp3,eng,"audio,missing",1991-03-07,11312/c-00035612-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/inatp3,inatp3,eng,"audio,missing",,11312/c-00035613-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/jamtp3,jamtp3,eng,"audio,missing",1991-04-04,11312/c-00035614-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/jeatp3,jeatp3,eng,"audio,missing",1991-04-17,11312/c-00035615-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/jebtp3,jebtp3,eng,"audio,missing",1991-06-28,11312/c-00035616-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/jentp3,jentp3,eng,"audio,missing",,11312/c-00035617-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/jertp3,jertp3,eng,"audio,missing",1990-05-24,11312/c-00035618-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/jestp2,jestp2,eng,"audio,missing",1990-05-17,11312/c-00035619-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/jestp3,jestp3,eng,"audio,missing",1991-04-29,11312/c-00035620-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/joetp3,joetp3,eng,"audio,missing",,11312/c-00035621-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/joytp3,joytp3,eng,"audio,missing",1991-03-23,11312/c-00035622-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/justp3,justp3,eng,"audio,missing",,11312/c-00035623-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/kartp3,kartp3,eng,"audio,missing",,11312/c-00035624-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/kevtp3,kevtp3,eng,"audio,missing",1990-03-12,11312/c-00035625-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/kurtp3,kurtp3,eng,"audio,missing",1990-02-13,11312/c-00035626-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/martp3,martp3,eng,"audio,missing",1991-03-30,11312/c-00035627-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/maytp3,maytp3,eng,"audio,missing",1991-05-30,11312/c-00035628-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/megtp3,megtp3,eng,"audio,missing",1990-01-10,11312/c-00035629-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/meltp3,meltp3,eng,"audio,missing",1991-03-24,11312/c-00035630-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/montp3,montp3,eng,"audio,missing",1991-05-20,11312/c-00035631-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/mortp3,mortp3,eng,"audio,missing",,11312/c-00035632-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/mrktp3,mrktp3,eng,"audio,missing",,11312/c-00035633-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/nedtp3,nedtp3,eng,"audio,missing",1991-06-28,11312/c-00035634-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/pautp3,pautp3,eng,"audio,missing",1990-01-16,11312/c-00035635-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/rastp3,rastp3,eng,"audio,missing",,11312/c-00035636-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/rautp3,rautp3,eng,"audio,missing",1991-05-19,11312/c-00035637-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/remtp3,remtp3,eng,"audio,missing",1990-03-13,11312/c-00035638-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/riltp3,riltp3,eng,"audio,missing",,11312/c-00035639-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/roctp3,roctp3,eng,"audio,missing",1990-01-26,11312/c-00035640-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/rostp3,rostp3,eng,"audio,missing",1991-04-19,11312/c-00035641-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/sartp3,sartp3,eng,"audio,missing",,11312/c-00035642-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/shltp3,shltp3,eng,"audio,missing",,11312/c-00035643-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/shotp3,shotp3,eng,"audio,missing",1990-04-19,11312/c-00035644-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/stntp3,stntp3,eng,"audio,missing",1990-02-14,11312/c-00035645-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/sustp3,sustp3,eng,"audio,missing",1991-06-21,11312/c-00035646-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/tamtp3,tamtp3,eng,"audio,missing",1990-06-11,11312/c-00035647-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/tertp3,tertp3,eng,"audio,missing",1991-05-16,11312/c-00035648-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/todtp3,todtp3,eng,"audio,missing",1990-01-24,11312/c-00035649-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/tomtp3,tomtp3,eng,"audio,missing",,11312/c-00035650-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/tretp3,tretp3,eng,"audio,missing",1991-05-16,11312/c-00035651-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/tritp3,tritp3,eng,"audio,missing",,11312/c-00035652-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/victp3,victp3,eng,"audio,missing",,11312/c-00035653-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/zantp3,zantp3,eng,"audio,missing",1991-06-20,11312/c-00035654-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV3/TP/zentp3,zentp3,eng,"audio,missing",1989-11-16,11312/c-00035655-1,long,toyplay,TD
childes/Eng-NA/HSLLD/HV5/BR/acebr5,acebr5,eng,"audio,missing",1992-02-21,11312/c-00035656-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/admbr5,admbr5,eng,"audio,missing",1992-11-17,11312/c-00035657-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/aimbr5,aimbr5,eng,"audio,missing",1991-12-15,11312/c-00035658-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/alibr5,alibr5,eng,"audio,missing",1993-05-22,11312/c-00035659-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/allbr5,allbr5,eng,"audio,missing",1991-01-08,11312/c-00035660-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/anabr5,anabr5,eng,"audio,missing",1991-11-03,11312/c-00035661-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/annbr5,annbr5,eng,"audio,missing",1993-02-06,11312/c-00035662-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/astbr5,astbr5,eng,"audio,missing",1991-10-25,11312/c-00035663-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/bobbr5,bobbr5,eng,"audio,missing",1993-01-22,11312/c-00035664-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/brabr5,brabr5,eng,"audio,missing",1991-11-15,11312/c-00035665-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/bribr5,bribr5,eng,"audio,missing",1991-12-12,11312/c-00035666-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/brimt5,brimt5,eng,"audio,missing",1991-12-12,11312/c-00035667-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/brnbr5,brnbr5,eng,"audio,missing",1992-12-15,11312/c-00035668-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/casbr5,casbr5,eng,"audio,missing",1991-11-19,11312/c-00035669-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/catbr5,catbr5,eng,"audio,missing",1992-11-18,11312/c-00035670-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/clabr5,clabr5,eng,"audio,missing",1992-03-18,11312/c-00035671-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/conbr5,conbr5,eng,"audio,missing",1991-11-16,11312/c-00035672-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/ctrbr5,ctrbr5,eng,"audio,missing",1991-12-13,11312/c-00035673-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/davbr5,davbr5,eng,"audio,missing",1991-10-21,11312/c-00035674-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/diabr5,diabr5,eng,"audio,missing",1991-12-03,11312/c-00035675-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/donbr5,donbr5,eng,"audio,missing",1992-01-13,11312/c-00035676-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/emibr5,emibr5,eng,"audio,missing",1991-02-14,11312/c-00035677-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/ethbr5,ethbr5,eng,"audio,missing",1991-12-17,11312/c-00035678-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/geobr5,geobr5,eng,"audio,missing",1992-12-21,11312/c-00035679-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/gilbr5,gilbr5,eng,"audio,missing",1992-01-18,11312/c-00035680-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/grebr5,grebr5,eng,"audio,missing",1993-01-20,11312/c-00035681-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/guybr5,guybr5,eng,"audio,missing",1993-02-17,11312/c-00035682-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/inabr5,inabr5,eng,"audio,missing",1991-02-23,11312/c-00035683-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/jacbr5,jacbr5,eng,"audio,missing",1991-11-02,11312/c-00035684-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/jambr5,jambr5,eng,"audio,missing",1992-12-07,11312/c-00035685-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/jeabr5,jeabr5,eng,"audio,missing",1993-01-16,11312/c-00035686-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/jebbr5,jebbr5,eng,"audio,missing",1992-02-20,11312/c-00035687-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/jenbr5,jenbr5,eng,"audio,missing",1993-01-12,11312/c-00035688-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/jerbr5,jerbr5,eng,"audio,missing",1992-12-09,11312/c-00035689-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/jesbr5,jesbr5,eng,"audio,missing",1992-11-20,11312/c-00035690-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/joebr5,joebr5,eng,"audio,missing",1991-11-16,11312/c-00035691-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/joybr5,joybr5,eng,"audio,missing",1992-11-06,11312/c-00035692-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/jusbr5,jusbr5,eng,"audio,missing",1991-01-06,11312/c-00035693-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/karbr5,karbr5,eng,"audio,missing",1991-12-04,11312/c-00035694-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/kevbr5,kevbr5,eng,"audio,missing",1992-01-24,11312/c-00035695-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/kurbr5,kurbr5,eng,"audio,missing",1991-11-01,11312/c-00035696-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/marbr5,marbr5,eng,"audio,missing",1993-01-23,11312/c-00035697-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/maybr5,maybr5,eng,"audio,missing",1992-11-16,11312/c-00035698-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/megbr5,megbr5,eng,"audio,missing",1991-10-30,11312/c-00035699-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/melbr5,melbr5,eng,"audio,missing",1992-01-23,11312/c-00035700-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/monbr5,monbr5,eng,"audio,missing",1992-11-11,11312/c-00035701-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/morbr5,morbr5,eng,"audio,missing",1992-11-05,11312/c-00035702-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/mrkbr5,mrkbr5,eng,"audio,missing",1992-01-09,11312/c-00035703-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/nedbr5,nedbr5,eng,"audio,missing",1992-11-22,11312/c-00035704-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/paubr5,paubr5,eng,"audio,missing",1991-10-17,11312/c-00035705-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/petbr5,petbr5,eng,"audio,missing",1991-10-18,11312/c-00035706-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/raubr5,raubr5,eng,"audio,missing",1992-12-08,11312/c-00035707-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/rilbr5,rilbr5,eng,"audio,missing",1993-04-01,11312/c-00035708-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/rocbr5,rocbr5,eng,"audio,missing",1992-02-28,11312/c-00035709-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/rosbr5,rosbr5,eng,"audio,missing",1992-02-06,11312/c-00035710-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/sarbr5,sarbr5,eng,"audio,missing",1992-11-11,11312/c-00035711-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/shlbr5,shlbr5,eng,"audio,missing",1991-11-22,11312/c-00035712-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/shobr5,shobr5,eng,"audio,missing",1991-12-21,11312/c-00035713-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/stnbr5,stnbr5,eng,"audio,missing",1992-01-22,11312/c-00035714-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/susbr5,susbr5,eng,"audio,missing",1993-03-09,11312/c-00035715-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/tambr5,tambr5,eng,"audio,missing",1991-11-05,11312/c-00035716-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/terbr5,terbr5,eng,"audio,missing",1993-03-12,11312/c-00035717-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/todbr5,todbr5,eng,"audio,missing",1991-11-26,11312/c-00035718-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/tombr5,tombr5,eng,"audio,missing",1992-11-10,11312/c-00035719-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/tribr5,tribr5,eng,"audio,missing",1993-01-27,11312/c-00035720-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/vicbr5,vicbr5,eng,"audio,missing",1992-12-16,11312/c-00035721-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/zanbr5,zanbr5,eng,"audio,missing",1993-05-22,11312/c-00035722-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/BR/zenbr5,zenbr5,eng,"audio,missing",1991-12-06,11312/c-00035723-1,long,book,TD
childes/Eng-NA/HSLLD/HV5/LW/acelw5,acelw5,eng,"audio,missing",1992-02-21,11312/c-00035724-1,,,
childes/Eng-NA/HSLLD/HV5/LW/admlw5,admlw5,eng,"audio,missing",1992-11-17,11312/c-00035725-1,,,
childes/Eng-NA/HSLLD/HV5/LW/aimlw5,aimlw5,eng,"audio,missing",1991-12-15,11312/c-00035726-1,,,
childes/Eng-NA/HSLLD/HV5/LW/alilw5,alilw5,eng,"audio,missing",1992-05-22,11312/c-00035727-1,,,
childes/Eng-NA/HSLLD/HV5/LW/alllw5,alllw5,eng,"audio,missing",1991-01-08,11312/c-00035728-1,,,
childes/Eng-NA/HSLLD/HV5/LW/analw5,analw5,eng,"audio,missing",1991-11-03,11312/c-00035729-1,,,
childes/Eng-NA/HSLLD/HV5/LW/annlw5,annlw5,eng,"audio,missing",1991-02-06,11312/c-00035730-1,,,
childes/Eng-NA/HSLLD/HV5/LW/astlw5,astlw5,eng,"audio,missing",1991-10-25,11312/c-00035731-1,,,
childes/Eng-NA/HSLLD/HV5/LW/boblw5,boblw5,eng,"audio,missing",1993-01-22,11312/c-00035732-1,,,
childes/Eng-NA/HSLLD/HV5/LW/bralw5,bralw5,eng,"audio,missing",1991-11-15,11312/c-00035733-1,,,
childes/Eng-NA/HSLLD/HV5/LW/brilw5,brilw5,eng,"audio,missing",1991-12-12,11312/c-00035734-1,,,
childes/Eng-NA/HSLLD/HV5/LW/brnlw5,brnlw5,eng,"audio,missing",1992-12-15,11312/c-00035735-1,,,
childes/Eng-NA/HSLLD/HV5/LW/carlw5,carlw5,eng,"audio,missing",1991-12-13,11312/c-00035736-1,,,
childes/Eng-NA/HSLLD/HV5/LW/caslw5,caslw5,eng,"audio,missing",1991-11-19,11312/c-00035737-1,,,
childes/Eng-NA/HSLLD/HV5/LW/catlw5,catlw5,eng,"audio,missing",1992-11-18,11312/c-00035738-1,,,
childes/Eng-NA/HSLLD/HV5/LW/clalw5,clalw5,eng,"audio,missing",1992-03-18,11312/c-00035739-1,,,
childes/Eng-NA/HSLLD/HV5/LW/conlw5,conlw5,eng,"audio,missing",1991-11-16,11312/c-00035740-1,,,
childes/Eng-NA/HSLLD/HV5/LW/ctrlw5,ctrlw5,eng,"audio,missing",1991-12-13,11312/c-00035741-1,,,
childes/Eng-NA/HSLLD/HV5/LW/davlw5,davlw5,eng,"audio,missing",1991-10-21,11312/c-00035742-1,,,
childes/Eng-NA/HSLLD/HV5/LW/dialw5,dialw5,eng,"audio,missing",1991-12-03,11312/c-00035743-1,,,
childes/Eng-NA/HSLLD/HV5/LW/donlw5,donlw5,eng,"audio,missing",1992-01-13,11312/c-00035744-1,,,
childes/Eng-NA/HSLLD/HV5/LW/emilw5,emilw5,eng,"audio,missing",1991-02-14,11312/c-00035745-1,,,
childes/Eng-NA/HSLLD/HV5/LW/ethlw5,ethlw5,eng,"audio,missing",1991-12-17,11312/c-00035746-1,,,
childes/Eng-NA/HSLLD/HV5/LW/ethlw7,ethlw7,eng,"audio,missing",1994-05-19,11312/c-00035747-1,,,
childes/Eng-NA/HSLLD/HV5/LW/geolw5,geolw5,eng,"audio,missing",1992-12-21,11312/c-00035748-1,,,
childes/Eng-NA/HSLLD/HV5/LW/gillw5,gillw5,eng,"audio,missing",1992-01-18,11312/c-00035749-1,,,
childes/Eng-NA/HSLLD/HV5/LW/grelw5,grelw5,eng,"audio,missing",1993-01-20,11312/c-00035750-1,,,
childes/Eng-NA/HSLLD/HV5/LW/guylw5,guylw5,eng,"audio,missing",1993-02-17,11312/c-00035751-1,,,
childes/Eng-NA/HSLLD/HV5/LW/inalw5,inalw5,eng,"audio,missing",1991-02-23,11312/c-00035752-1,,,
childes/Eng-NA/HSLLD/HV5/LW/jaclw5,jaclw5,eng,"audio,missing",1991-11-02,11312/c-00035753-1,,,
childes/Eng-NA/HSLLD/HV5/LW/jamlw5,jamlw5,eng,"audio,missing",1992-12-07,11312/c-00035754-1,,,
childes/Eng-NA/HSLLD/HV5/LW/jealw5,jealw5,eng,"audio,missing",1993-01-16,11312/c-00035755-1,,,
childes/Eng-NA/HSLLD/HV5/LW/jeblw5,jeblw5,eng,"audio,missing",1993-02-20,11312/c-00035756-1,,,
childes/Eng-NA/HSLLD/HV5/LW/jenlw5,jenlw5,eng,"audio,missing",1993-01-12,11312/c-00035757-1,,,
childes/Eng-NA/HSLLD/HV5/LW/jerlw5,jerlw5,eng,"audio,missing",1992-12-09,11312/c-00035758-1,,,
childes/Eng-NA/HSLLD/HV5/LW/jeslw5,jeslw5,eng,"audio,missing",1992-11-20,11312/c-00035759-1,,,
childes/Eng-NA/HSLLD/HV5/LW/joelw5,joelw5,eng,"audio,missing",1991-11-16,11312/c-00035760-1,,,
childes/Eng-NA/HSLLD/HV5/LW/joylw5,joylw5,eng,"audio,missing",1992-11-06,11312/c-00035761-1,,,
childes/Eng-NA/HSLLD/HV5/LW/juslw5,juslw5,eng,"audio,missing",1991-01-06,11312/c-00035762-1,,,
childes/Eng-NA/HSLLD/HV5/LW/karlw5,karlw5,eng,"audio,missing",1991-12-04,11312/c-00035763-1,,,
childes/Eng-NA/HSLLD/HV5/LW/kevlw5,kevlw5,eng,"audio,missing",1992-01-24,11312/c-00035764-1,,,
